,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_raiz4,CloruroSodico_exp,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_raiz4,aleatorio2_log,Compra
4724,0.22,-0.56,-46.0,0.041,1.00359,2.37,2.26,10.5,2,1.22,B,Desc,2.0,0.0,0.8570065616640022,0.6043975443418428,2.2701000000000002,1.1385019608876545,2.667091060786543,2.588555504869192,1.1769990128608057,3.6001000000000003,1.4491458896152714,110.25210000999999,2.0001,1.2206555615733703,0.9622168871018766,-0.5032624725338533,0
4725,-0.52,0.28,5.4,0.06,0.9949,3.27,2.0,9.0,3,1.11,B,*,2.0,0.0,0.32928854880652303,0.8377526847059464,1.5300999999999998,1.2599532861839393,3.177972606725643,2.63820826699025,1.1756643540377252,4.5001,1.4272979445908154,81.00180001,3.0001,1.2052461680690418,0.7576423656985136,-0.17684430258554204,1
4726,0.71,-2.22,2.3,0.084,0.9968,3.01,0.53,8.5,4,2.32,R,*,3.0,0.0,0.517025568404275,0.9041905955004418,2.7601,0.3765295058658462,3.153546089735991,2.702291184457109,1.1759565550061373,4.2401,1.2794925151991605,72.25170001,4.0001,1.3498570875049054,0.8480523322993443,-0.10054087589329497,1
4727,2.1,-0.15,4.1,-0.396,0.99842,4.23,0.52,13.1,3,2.36,M,Desc,3.0,0.0,0.9940597728821116,0.3917322653694898,4.1501,1.2023800625382952,3.1677979648380017,1.6721329047662037,1.1762055228588666,5.460100000000001,1.2782973296746656,171.61262000999997,3.0001,1.353904559049737,0.9985650212315488,-0.9367745616416726,0
4728,0.28,0.43,13.0,0.039,0.99745,3.08,0.38,8.9,2,1.52,M,Desc,2.0,0.0,0.3860674051773848,0.940399859582307,2.3301000000000003,1.2782973296746656,3.235584435406582,2.583383567520781,1.1760564685089643,4.3101,1.2612013346324789,79.21178001,2.0001,1.2599532861839393,0.7883618004363657,-0.06128259042319704,1
4729,0.21,1.0,1.1,0.154,0.98368,2.95,1.41,14.8,3,2.38,R,***,2.0,0.0,0.2561229430597194,0.9801270118562864,2.2601,1.3416511385466219,3.1439364009202277,2.8982294034613965,1.1739343722829552,4.1800999999999995,1.3736166591055265,219.04296001,3.0001,1.355914756649005,0.7115447696182771,-0.01991238010451002,1
4730,1.58,0.01,-25.0,-0.229,1.01443,4.09,-0.61,4.2,3,2.34,MM,*,3.0,0.0,0.08879823742721771,0.907531009238953,3.6301,1.2247584794411392,2.9088974250587882,1.9760501923699214,1.178657542149865,5.3201,1.1140052311785753,17.640840009999998,3.0001,1.351885367487823,0.54621143648952,-0.09685395551988694,0
4731,0.315,0.38,-53.5,0.033,0.96431,3.12,4.11,14.1,1,1.0,MM,*,1.0,0.0,0.11734166972663496,0.9758044396067398,2.3651,1.2722705276128494,2.562238599533868,2.5679296741573987,1.170929639054916,4.350099999999999,1.5817772234353127,198.81282001,1.0001,1.1892219798129464,0.5855441588233099,-0.024331638281059952,1
4732,0.49,0.31,2.2,0.09,0.99717,2.89,1.48,10.2,6,5.14,M,*,2.0,0.0,0.1274537255259115,0.17891100341994692,2.5401000000000002,1.263686374530769,3.1527486328762078,2.7185536702337534,1.176013431968381,4.1201,1.3803195758008662,104.04204000999998,6.0001,1.5741418350798067,0.5977493831913585,-1.7199865657980051,0
4733,2.48,0.32,1.1,0.022,0.98267,2.51,0.67,10.0,3,2.95,M,**,3.0,0.0,0.13768447545763285,0.5357630145867935,4.530099999999999,1.264923416533519,3.1439364009202277,2.5398372393976585,1.1737782673765793,3.7401,1.2958839981562473,100.00200000999999,3.0001,1.4097821991379471,0.6093808572192777,-0.6237693290707452,1
4734,-1.05,-0.14,63.2,0.651,1.07238,3.44,0.66,11.0,2,6.8,M,*,1.0,0.0,0.7353954737892925,0.6590301198530351,1.0000999999999998,1.203815674215188,3.555447430319803,4.764058828650314,1.1874073306022386,4.6701,1.2947336747987865,121.00220001,2.0001,1.6711869768425849,0.9261079875906826,-0.41674700509526935,1
4735,-0.41,0.05,7.4,-0.27,0.96284,2.99,-0.95,16.1,2,4.18,R,*,1.0,0.0,0.9378418373908788,0.9934373946570875,1.6401,1.2301656943727042,3.1934376352275566,1.8966705368756023,1.1707006618032023,4.2201,1.0466569436094728,259.21322001000004,2.0001,1.508636239781128,0.9841403014685044,-0.0064256556021034155,1
4736,0.23,0.36,32.2,0.039,1.04372,3.23,2.16,8.8,2,1.76,R,Desc,3.0,0.0,0.2644479385230081,0.7025506301691437,2.2801,1.269835642138463,3.368829644395682,2.583383567520781,1.1831042597065013,4.4601,1.4408601712919664,77.44176001000001,2.0001,1.2889355564861567,0.7172529128004028,-0.3528135796283904,1
4737,0.12,0.38,-37.1,0.153,0.99026,2.8,0.55,16.0,4,3.75,R,Desc,3.0,7.6923076923076925,0.244931331148169,0.8369706323553775,2.1701,1.2722705276128494,2.7773423973837414,2.8953326226897187,1.174949851349762,4.030099999999999,1.2818728881073684,256.00320001,4.0001,1.4763036317854739,0.7036477624893841,-0.17777807508809151,1
4738,1.08,0.26,57.9,0.034,0.9912,2.15,0.38,12.3,2,3.56,R,**,3.0,7.6923076923076925,0.48774378096274773,0.13501366880031374,3.1301,1.2574460038286217,3.525593129849974,2.5704988882244884,1.1750947050381804,3.3801,1.2612013346324789,151.29246001,2.0001,1.4613141568202175,0.8357863282267284,-2.001213015854349,1
4739,-0.71,0.24,-96.6,0.5,0.99286,3.11,0.43,4.5,3,1.96,R,**,1.0,0.0,0.8927689547676262,0.9983791845192282,1.3400999999999998,1.2549236329410878,0.1,4.096365020092044,1.1753503797363278,4.3401,1.2673866690002664,20.25090001,3.0001,1.3116760709385378,0.9720992963885295,-0.0014643369805275174,1
4740,-0.3,0.41,18.3,-0.357,0.9929,2.3,1.96,16.8,3,1.81,R,***,1.0,0.0,0.1600716358150167,0.5336911373199597,1.7500999999999998,1.2758968508762987,3.2740107546006665,1.7386344391160988,1.1753565385140559,3.5301,1.42384625444691,282.24336001,3.0001,1.2947336747987865,0.6327362847752568,-0.6276428370318864,1
4741,0.01,-0.28,-11.45,-0.91,1.07238,3.28,0.44,12.0,1,1.11,B,****,3.0,7.6923076923076925,0.344336567553274,0.3728272420768237,2.0601,1.183231048371444,3.037709858130336,1.0001000050001667,1.1874073306022386,4.5100999999999996,1.2686129284109968,144.00240001,1.0001,1.2052461680690418,0.7661482583241926,-0.9862176317637943,1
4742,1.05,-1.28,-63.2,0.055,0.99122,3.24,-0.3,12.2,2,1.85,B,**,1.0,0.0,0.8146284747547036,0.5674196072636789,3.1001,0.9898721770111105,2.404013719245427,2.6250501483645987,1.1750977864496022,4.4701,1.1662691846687434,148.84244001,2.0001,1.2993167122751494,0.9500976318264536,-0.5663785787235018,1
4743,0.58,0.28,4.8,0.289,1.07238,3.32,0.7,11.0,3,2.41,M,**,1.0,7.6923076923076925,0.9561261238535502,0.06585163634017599,2.6301,1.2599532861839393,3.173288777514792,3.317130161750135,1.1874073306022386,4.5501,1.2993167122751494,121.00220001,3.0001,1.3589133922297945,0.9889012859486318,-2.717961357873651,0
4744,-1.21,0.25,5.8,0.038,0.95139,3.49,0.38,3.1,2,1.66,R,*,1.0,7.6923076923076925,0.06402046176477694,0.03781308125243743,0.8400999999999998,1.2561867176898298,3.1810836916994893,2.580801475214588,1.1689125154867757,4.7201,1.2612013346324789,9.610620010000002,2.0001,1.277098782283054,0.5034307617779369,-3.27094227672434,0
4745,0.2,0.34,5.7,-0.001,0.9928,3.19,0.46,11.5,3,5.14,B,**,3.0,0.0,0.7984675666718126,0.21900500770001352,2.2501,1.2673866690002664,3.1803067761246333,2.482087648953619,1.1753411413882036,4.4201,1.271054834012655,132.25230001,3.0001,1.5741418350798067,0.9453513146292252,-1.5179415513701715,1
4746,0.42,0.49,2.6,0.084,1.02914,3.34,0.78,2.5,4,1.19,B,**,1.0,7.6923076923076925,0.11257472089596565,0.7556166724101746,2.4701,1.2854187742853884,3.155934837494356,2.702291184457109,1.1808970479346017,4.5701,1.3083399737549222,6.250500010000001,4.0001,1.216510848771234,0.579515589441076,-0.2800125948554686,1
4747,-0.31,0.57,-39.3,0.033,0.99526,2.99,2.81,16.1,3,2.65,MM,**,1.0,7.6923076923076925,0.1303323890842839,0.07069799641062224,1.7400999999999998,1.2947336747987865,2.751305681382853,2.5679296741573987,1.1757197351623379,4.2201,1.492356591328495,259.21322001000004,3.0001,1.3822168746152528,0.6010908229266043,-2.6471120303890787,1
4748,1.81,-0.45,2.0,0.046,0.96821,2.28,-0.86,11.4,4,6.24,R,*,1.0,0.0,0.4062430693097454,0.4578037592417987,3.8601,1.156696238110363,3.1511519013236557,2.6015306933330664,1.1715364796416203,3.5101,1.0657512330991008,129.96228001,4.0001,1.6403485579913293,0.7984602697483446,-0.7809705758156129,0
4749,1.45,2.8,2.6,0.096,0.99109,3.4,0.53,8.6,4,2.95,MM,Desc,2.0,0.0,0.3409812294687936,0.899018389055361,3.5001,1.4983379804717125,3.155934837494356,2.7349140242361303,1.1750777568420392,4.6301,1.2794925151991605,73.96172001,4.0001,1.4097821991379471,0.7642761542953693,-0.1062765582368923,0
4750,0.23,0.14,44.9,0.493,1.0351,3.12,-0.67,3.0,3,2.13,R,*,2.0,0.0,0.663930710555512,0.5821444134739301,2.2801,1.2420778042859848,3.4489681727558885,4.067790592128092,1.1818008048470205,4.350099999999999,1.1029930213343333,9.000600010000001,3.0001,1.3301161087441322,0.902745764936441,-0.5407661280127947,1
4751,0.21,-2.08,-14.8,0.041,0.9927,3.19,1.4,12.9,3,1.82,R,**,1.0,0.0,0.8017625026840243,0.5220611836090275,2.2601,0.6325543300577835,3.007381048686148,2.588555504869192,1.1753257436572144,4.4201,1.3726510500485618,166.41258001,3.0001,1.2958839981562476,0.9463248158803658,-0.6496687487387297,1
4752,0.23,0.86,53.5,0.604,0.99558,3.16,0.49,8.7,2,2.63,B,Desc,2.0,0.0,0.473364151952536,0.25937154972185994,2.2801,1.3269175121418062,3.500219221385355,4.545328489794411,1.1757689562595157,4.3901,1.274691513076216,75.69174000999999,2.0001,1.3803195758008662,0.8295596244127381,-1.3488864445500361,0
4753,-0.85,0.29,-22.0,0.036,0.99081,3.33,2.19,4.5,2,3.71,M,*,1.0,16.666666666666664,0.637229371211156,0.9147781178312862,1.2000999999999997,1.2612013346324789,2.9389002946058396,2.57564503042776,1.175034612669727,4.5601,1.4433608925801444,20.25090001,2.0001,1.473185826731531,0.8935321291631902,-0.08890152442994934,1
4754,0.15,1.87,-15.0,-0.246,0.99407,2.88,0.46,9.4,4,1.99,R,Desc,1.0,0.0,0.4459705905981297,0.4577163817881561,2.2001,1.4238462544469102,3.0055411106155763,1.9427412671500865,1.1755366399466924,4.110099999999999,1.271054834012655,88.36188001000001,4.0001,1.314986905670125,0.8172940074852455,-0.7811613906040608,0
4755,-0.24,0.36,45.9,0.188,0.95619,2.04,0.48,9.8,3,6.16,B,**,1.0,0.0,0.6035512544453944,0.8659986480093809,1.8100999999999998,1.269835642138463,3.4550456689965285,2.9984635275879765,1.169663129936889,3.2701000000000002,1.2734827462711917,96.04196001000001,3.0001,1.6357983732306391,0.8814887770488611,-0.1436900193307185,1
4756,0.37,-0.63,4.0,-0.16,0.99941,2.25,-0.85,12.4,2,4.35,MB,***,1.0,0.0,0.20237808841494354,0.9313318119491923,2.4201,1.126453354095675,3.167011228202671,2.1172117271996886,1.1763575920856475,3.4801,1.067810506202674,153.76248001,2.0001,1.5208643325517635,0.6708955320768233,-0.07097050922288281,1
4757,0.58,1.16,-44.2,0.299,0.9902,3.56,-0.67,7.5,2,1.38,M,*,2.0,0.0,0.08573270153595136,0.6709633092086937,2.6301,1.357916053210368,2.6905002017422888,3.3504678741156573,1.174940603550493,4.7901,1.1029930213343333,56.251500009999994,2.0001,1.2420778042859848,0.541446567261472,-0.3988060400074395,0
4758,0.31,0.28,4.1,0.03,0.96929,4.2,0.98,8.5,1,3.48,R,**,3.0,0.0,0.33311992773508425,0.23009318134235135,2.3601,1.2599532861839393,3.1677979648380017,2.5602374292714383,1.1717043611893814,5.4300999999999995,1.3301161087441322,72.25170001,1.0001,1.4548624235643086,0.7598352580242804,-1.4685864270402231,1
4759,0.21,0.74,1.2,-0.547,0.9916,1.23,1.94,11.5,3,6.39,R,***,2.0,0.0,0.8095827712999952,0.4725698720099266,2.2601,1.3138860735020144,3.1447405788052,1.4377796300155525,1.175156328661414,2.4601,1.422110953784328,132.25230001,3.0001,1.648779499068549,0.9486233925463001,-0.7492363311701224,1
4760,0.29,-0.36,9.1,0.04,0.99366,3.54,0.38,10.2,2,1.45,B,***,2.0,0.0,0.6307701581786742,0.7617909716481277,2.3401,1.1709685674018635,3.206408488214655,2.585968243210757,1.175473536900457,4.770099999999999,1.2612013346324789,104.04204000999998,2.0001,1.2511113170905905,0.8912599319461318,-0.27187628231425026,1
4761,0.29,1.68,3.3,0.037,0.9895,2.41,-0.67,15.9,2,5.98,MB,****,1.0,0.0,0.3398814158368221,0.9327830337503104,2.3401,1.4070978078921492,3.161487585279315,2.5782219637100847,1.1748326964207634,3.6401000000000003,1.1029930213343333,252.81318001,2.0001,1.6254192960389946,0.7636595112782149,-0.06941376304707476,1
4762,1.86,1.0,13.1,0.185,1.0278,3.17,0.42,12.8,2,2.19,B,*,2.0,7.6923076923076925,0.7093700824340644,0.8927605475857032,3.9101000000000004,1.3416511385466219,3.2363222262387588,2.9894816166081144,1.1806935683008022,4.4001,1.2661568398219183,163.84256001,2.0001,1.3364449499905833,0.9178057208774537,-0.11326041820853956,1
4763,0.39,0.52,-35.4,0.038,0.99546,3.0,1.15,7.9,2,2.21,M,*,2.0,0.0,0.8170313318510123,0.09721623554994885,2.4401,1.2889355564861567,2.796971447407977,2.580801475214588,1.175750499072488,4.2301,1.347819623074286,62.41158001,2.0001,1.3385347189289332,0.9507972861963981,-2.3291982455395313,1
4764,-0.5,0.29,22.8,0.044,0.99667,2.49,0.36,18.1,1,2.52,M,**,2.0,0.0,0.4327414739783477,0.8236329955570689,1.5500999999999998,1.2612013346324789,3.305606643193611,2.596332831540813,1.1759365692492336,3.7201000000000004,1.2587015179069687,327.61362001000003,1.0001,1.3697419296457427,0.8111673682680991,-0.19383897352625534,1
4765,1.33,-1.69,9.6,0.473,0.95734,3.39,-0.55,9.6,2,2.09,R,**,2.0,7.6923076923076925,0.25088701243150424,0.25453369709650076,3.3801,0.8612126715460859,3.2101936505830464,3.987242941693656,1.1698427502338953,4.6201,1.1247002231352543,92.16192000999999,2.0001,1.3258461550650469,0.7078830842929968,-1.3677032626637502,1
4766,-0.32,0.25,-9.2,0.041,0.98264,2.91,0.54,9.0,2,4.39,R,**,3.0,0.0,0.44341400351517357,0.02184863578486007,1.7300999999999997,1.2561867176898298,3.057581080248983,2.588555504869192,1.1737736296446213,4.1401,1.2806843607776264,81.00180001,2.0001,1.5236990810765432,0.8161207294150804,-3.816431687721027,1
4767,0.41,0.22,4.8,0.052,1.03228,3.48,1.34,13.6,2,1.54,R,*,2.0,7.6923076923076925,0.8021579245383847,0.24523979436772492,2.4601,1.2523859599370715,3.173288777514792,2.617186798841301,1.1813734468338923,4.7101,1.3668141546756092,184.96272001,2.0001,1.2624456889436466,0.9464414430419273,-1.404876567928376,1
4768,0.29,0.36,9.3,-0.276,1.03556,3.13,0.49,10.3,3,1.58,B,***,3.0,0.0,0.7523574534453208,0.7091909197128754,2.3401,1.269835642138463,3.2079241612717255,1.8853245855461707,1.1818704717643425,4.360099999999999,1.274691513076216,106.09206001000001,3.0001,1.2673866690002664,0.9314010885020023,-0.34340837836838506,1
4769,0.32,2.03,62.9,0.392,0.99534,3.15,-2.15,11.4,6,2.03,R,Desc,3.0,0.0,0.7277634030690497,0.3580378271187381,2.3701,1.4375054881743727,3.553777553442587,3.677010287086931,1.175732041016185,4.3801,0.1,129.96228001,6.0001,1.319362816879954,0.9236964491269625,-1.026676694974133,0
4770,0.22,-0.71,7.2,0.56,1.0448,3.13,1.84,10.9,2,3.01,R,**,3.0,0.0,0.1506207210525441,0.5526499635027096,2.2701000000000002,1.1121924786784851,3.191901221714632,4.349670086323749,1.1832672662191963,4.360099999999999,1.4133377044060271,118.81218001,2.0001,1.4151054406307986,0.6231955780732072,-0.5927454146868638,1
4771,0.29,0.27,1.7,0.267,0.9893,4.14,1.72,12.6,2,1.68,M,***,3.0,7.6923076923076925,0.7965415684420242,0.24778582441647867,2.3401,1.258701517906969,3.148752243255213,3.2449501891259103,1.1748018603503518,5.370099999999999,1.4025893816633586,158.76252000999997,2.0001,1.2794925151991605,0.9447808755052114,-1.3945548873760352,1
4772,0.17,1.92,-54.8,0.047,0.99596,3.92,0.49,9.9,2,1.93,R,**,3.0,0.0,0.5232796337559118,0.30872008112921157,2.2201,1.4281569660953537,2.5426953580199165,2.6041335252254427,1.175827398284716,5.1501,1.274691513076216,98.01198001,2.0001,1.3083399737549222,0.850604296839643,-1.174810095898743,1
4773,0.15,0.3,1.4,-0.528,0.96995,2.31,0.57,10.3,2,5.96,R,***,1.0,7.6923076923076925,0.6858161357111578,0.180200599230813,2.2001,1.2624456889436466,3.1463470862848397,1.4653586136677779,1.1718069199549748,3.5401000000000002,1.2842400737095656,106.09206001000001,2.0001,1.6242537191084394,0.9100926051799498,-1.7128106863528239,1
4774,-0.765,0.49,18.7,0.519,1.00404,2.59,0.77,10.5,3,3.73,B,***,3.0,0.0,0.0214548617752629,0.29296160359354206,1.2850999999999997,1.2854187742853884,3.276856483413676,4.174940054516091,1.1770680028445253,3.8201,1.3072222493133268,110.25210000999999,3.0001,1.4747472010470601,0.38366509198817705,-1.2271760846728625,1
4775,0.17,0.34,14.4,-0.066,1.00597,2.2,0.53,8.3,3,2.51,R,**,3.0,0.0,0.5071989647937771,0.3573715834225536,2.2201,1.2673866690002664,3.2458679114593756,2.3258835770853508,1.1773637557201762,3.4301000000000004,1.2794925151991605,68.89166001000001,3.0001,1.3687680911517008,0.8439954437930229,-1.0285384277458558,1
4776,0.475,0.22,-51.5,0.025,0.9929,3.39,0.54,6.4,2,2.78,B,*,1.0,0.0,0.15068872717559534,0.7448563751068482,2.5251,1.2523859599370715,2.5914592031209303,2.5474681918212734,1.1753565385140559,4.6201,1.2806843607776264,40.96128001,2.0001,1.3943629106431605,0.6232658111218754,-0.29435236919960545,1
4777,0.18,0.28,8.7,0.047,0.9952,3.22,0.53,10.5,2,4.93,R,**,3.0,0.0,0.17807122119329943,0.43094559332161453,2.2301,1.2599532861839393,3.20337067765122,2.6041335252254427,1.175710505518369,4.4501,1.2794925151991605,110.25210000999999,2.0001,1.5605062206956053,0.6497974715048591,-0.8414079055828855,1
4778,-0.91,-1.26,15.4,0.093,1.04454,2.86,-0.96,15.1,3,1.9,R,*,3.0,0.0,0.78129389129909,0.49076196730235544,1.1400999999999997,0.99498743710662,3.253153849545579,2.726721576978643,1.1832280300673375,4.0901,1.0444697436620864,228.01302001,3.0001,1.3049781597216514,0.9402279453377395,-0.7114750802630454,1
4779,1.45,0.34,6.4,0.042,0.95134,2.99,0.99,10.8,3,2.85,M,**,3.0,7.6923076923076925,0.6800521826340891,0.9408453797732659,3.5001,1.2673866690002664,3.185733273790732,2.5911453550833476,1.168904688973092,4.2201,1.3311771974739812,116.64216001000001,3.0001,1.4007737751789053,0.9081749231416693,-0.06080902580779755,1
4780,0.18,-1.13,27.5,-0.327,1.01883,3.81,0.53,11.0,3,1.72,R,*,3.0,0.0,0.9819966631467917,0.3090179537557237,2.2301,1.0264564443347015,3.3376672155307965,1.7915837406749138,1.179328752751219,5.0401,1.2794925151991605,121.00220001,3.0001,1.2842400737095656,0.9955223451746845,-1.1738461896173955,1
4781,0.6,0.09,1.3,0.331,0.97738,3.56,0.43,6.9,1,2.46,M,*,1.0,0.0,0.7771228953603394,0.4966073515402887,2.6501,1.2355025325692481,3.145544140226227,3.459416730986842,1.1729596294620448,4.7901,1.2673866690002664,47.611380010000005,1.0001,1.3638674436125153,0.9389708987937061,-0.6996383996935677,1
4782,-0.69,0.26,22.0,0.389,0.98974,3.32,1.35,12.8,4,4.07,M,**,2.0,7.6923076923076925,0.6648450377775864,0.8237773220398195,1.3600999999999999,1.2574460038286217,3.300055651540429,3.6659957862378176,1.174869696500481,4.5501,1.3677921696369897,163.84256001,4.0001,1.5005626463129187,0.9030563075413024,-0.19366379083919166,1
4783,-1.01,0.39,46.5,0.498,0.993,3.08,1.49,9.8,4,1.33,B,*,3.0,0.0,0.4097213016336638,0.47969918061874994,1.0400999999999998,1.2734827462711917,3.4586768282356557,4.088180477322808,1.1753719350348266,4.3101,1.3812692024999391,96.04196001000001,4.0001,1.2355025325692481,0.8001630150338439,-0.7342676972642297,1
4784,0.26,-1.31,1.3,0.956,1.01906,3.15,1.9,6.1,1,2.87,R,*,1.0,0.0,0.17261934101032494,0.7142885130921787,2.3101,0.9820473116354195,3.145544140226227,6.463041322739562,1.1793638072547046,4.3801,1.4186211702904328,37.21122000999999,1.0001,1.4025893816633586,0.6447718026641938,-0.3362477733200253,1
4785,0.405,0.86,1.45,0.038,0.99125,3.52,1.7,11.6,1,3.36,MB,**,1.0,0.0,0.6692729041806452,0.5098777908464354,2.4551000000000003,1.3269175121418062,3.1467483288966234,2.580801475214588,1.1751024085212842,4.7501,1.4007737751789053,134.56232000999998,1.0001,1.445020846666905,0.9045556766878005,-0.6732752596549331,1
4786,0.22,0.96,7.4,0.028,0.98382,2.12,0.56,10.5,2,3.21,B,***,2.0,0.0,0.173802534827168,0.17190093477083768,2.2701000000000002,1.3374910588976616,3.1934376352275566,2.55512207147581,1.1739560056731333,3.3501000000000003,1.283058118665015,110.25210000999999,2.0001,1.4324289934347727,0.6458724948178977,-1.759920831538828,1
4787,0.58,-0.54,2.4,0.997,0.96467,3.38,3.8,10.9,2,5.01,R,Desc,3.0,0.0,0.8947317336846873,0.8858971744044546,2.6301,1.1418751370995184,3.1543429420806492,6.733533210323653,1.1709856946446238,4.610099999999999,1.5618203102295445,118.81218001,2.0001,1.5657428044755066,0.9726330266775617,-0.1209765644572163,0
4788,0.46,0.36,-4.4,-0.427,0.9912,3.29,0.57,11.6,2,5.18,MB,****,1.0,0.0,0.40642150010869427,0.72765942268072,2.5101,1.269835642138463,3.098723658948673,1.6210920061074952,1.1750947050381804,4.520099999999999,1.2842400737095656,134.56232000999998,2.0001,1.5766993029108358,0.7985478847378693,-0.31770567338456535,1
4789,0.37,-0.07,6.6,0.321,0.98664,2.69,0.21,9.6,2,1.0,B,**,1.0,0.0,0.8823033805959167,0.6440984923588001,2.4201,1.213723991723925,3.187278619956096,3.4249949593826137,1.1743915095170767,3.9201,1.2394602440000624,92.16192000999999,2.0001,1.1892219798129464,0.9692384878677025,-0.43965905040585906,1
4790,0.27,0.4,10.0,0.039,1.0051,3.18,0.32,12.1,2,1.99,R,**,1.0,0.0,0.2187995594935751,0.7623983262912432,2.3201,1.274691513076216,3.2132121688512707,2.583383567520781,1.1772304646588856,4.4101,1.2536567227380548,146.41242000999998,2.0001,1.314986905670125,0.6840960522510542,-0.27107949264808107,1
